id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
14886,10,3,1,9,1,0,0,4,0,0,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,4,5,5,5,5,5,5,4,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,4,2,3,10,2,1
14887,10,6,1,30,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,4,4,0,0,5,5,5,5,4,4,4,5,5,4,5,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,14,3,1,3,4,2,1
14888,10,7,1,30,1,0,2,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,3,0,0,4,4,4,4,5,5,5,5,5,4,5,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,5,1,3,5,2,1
14889,10,7,1,45,1,0,2,0,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,4,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,5,2,0,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,3,3,2,2,1
14890,10,3,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,5,5,3,1,4,4,4,5,5,5,5,4,3,4,3,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,3,3,3,4,1,1
14891,10,11,3,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,0,0,5,5,2,2,4,4,5,5,4,4,4,5,5,4,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,2,2,3,5,2,1
14892,10,3,1,60,1,0,0,4,0,3,0,0,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,0,5,3,0,4,5,5,5,4,4,4,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,2,1,3,11,2,1
14893,10,3,4,14,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,.,5,5,2,1,2,2
14894,10,19,3,45,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,.,2,5,3,5,2,2
14895,10,12,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,3,0,4,5,0,5,5,3,3,3,4,4,4,5,5,5,5,5,5,5,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,3,3,3,3,1,2
14896,10,5,1,60,1,0,0,5,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,5,5,5,4,3,4,5,5,4,5,4,5,5,4,5,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,10,2,99,3,5,2,2
14897,10,30,3,30,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,0,4,0,0,0,4,4,0,0,3,4,4,3,4,5,4,4,4,4,4,5,4,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,7,.,2,1,3,5,2,2
14898,10,7,1,30,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,5,0,0,3,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,1,3,3,2,2
14899,10,5,4,30,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,4,0,0,5,4,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,4,5,2,4,1,2
14900,10,4,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,4,3,0,4,4,4,4,3,3,5,4,4,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,.,6,7,3,2,1,2
14901,10,13,3,15,1,0,0,0,0,0,0,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,0,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,3,3,3,1,2,2
14902,10,5,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,10,4,4,2,1,2,2
14903,10,63,3,60,1,0,0,0,0,0,0,5,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,5,4,3,4,3,2,2,5,4,4,5,5,5,4,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,.,2,4,3,2,1,2
14904,10,4,5,60,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5,5,3,4,5,5,5,4,4,4,4,4,4,4,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,3,6,3,3,2,2
14905,10,9,2,90,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,2,4,0,5,3,4,4,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,.,5,8,2,12,2,2
14906,10,5,3,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,5,4,5,0,4,4,4,4,4,4,5,4,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,.,2,5,3,3,1,2
14907,10,7,4,10,1,5,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,4,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,.,5,8,3,12,2,2
14908,10,4,1,30,1,0,0,0,0,0,0,4,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5,2,5,5,5,4,5,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,3,3,3,2,1,2
14909,10,7,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,3,4,4,4,5,4,4,3,5,4,4,4,4,4,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,12,.,4,6,3,3,1,2
14910,10,6,1,30,1,0,0,0,0,0,0,4,0,.,.,.,.,.,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,4,4,4,0,4,4,4,4,5,5,5,4,4,4,4,4,4,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,10,3,8,99,10,2,2
14911,10,4,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,5,5,0,0,4,5,0,4,5,4,4,4,5,4,4,4,4,5,4,4,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13,2,.,2,3,3,2,2,2
14912,10,3,5,14,1,0,0,0,0,0,0,4,0,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,5,5,5,0,5,5,4,4,4,5,5,4,4,4,4,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,5,6,3,1,2,2
14913,10,9,1,60,1,0,0,0,0,0,4,4,0,.,.,.,.,.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,5,0,0,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,4,5,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,8,3,3,3,2,2,2
14914,10,4,2,15,1,3,0,0,3,0,0,3,3,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,10,2,3,3,4,2,2
14915,10,3,1,15,1,0,0,3,0,0,0,0,4,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,99,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,5,4,0,0,0,5,4,4,4,5,4,5,4,4,5,5,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,5,.,2,2,3,4,1,2
14916,10,2,7,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,3,3,3,3,3,4,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,.,4,6,3,2,1,2
14917,10,6,1,30,1,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,4,4,4,4,4,4,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,10,3,4,3,2,2,2
14918,10,4,1,7,1,0,0,0,0,0,3,3,4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,5,5,0,0,5,0,2,0,0,0,5,3,4,4,5,4,4,5,4,5,5,5,5,5,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,5,.,3,3,3,2,1,2
14919,10,9,2,60,1,4,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,4,4,3,0,4,4,4,4,5,5,5,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,10,2,4,3,2,1,2
14920,10,3,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,5,5,4,4,4,4,5,5,5,5,5,4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,2,.,2,8,3,11,1,2
14921,10,6,2,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,3,4,0,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,.,7,8,3,12,1,2
14922,10,5,1,15,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,4,4,4,3,3,4,4,3,3,4,4,4,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,.,3,5,3,2,1,2
14923,10,6,1,7,1,0,0,4,0,0,4,0,0,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,3,0,0,4,4,0,4,4,4,4,4,3,5,4,4,4,4,4,4,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,.,3,3,3,4,2,2
14924,10,13,1,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,4,0,4,5,4,4,4,3,4,4,4,4,4,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,.,3,1,3,8,1,2
14925,10,7,1,14,1,0,0,3,0,0,0,4,4,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0,0,3,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,3,3,2,1,2
14926,10,5,3,3,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,4,4,0,5,5,5,5,4,4,5,4,5,5,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,.,5,7,3,7,1,2
14927,10,7,1,7,1,0,0,0,0,0,0,4,0,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,4,0,5,5,5,4,4,4,3,3,5,5,5,4,5,5,4,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,3,4,3,1,1,2
14928,10,2,1,7,1,0,0,3,0,0,0,0,4,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,3,3,3,4,4,4,2,3,5,3,3,4,4,4,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,.,2,8,3,11,1,2
14929,10,5,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,2,3,2,1,2
14930,10,5,1,30,1,0,0,0,0,3,0,4,0,.,.,.,.,.,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,1,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,10,3,2,3,7,2,2
14931,10,5,1,30,1,0,0,0,0,0,0,4,0,.,.,.,.,.,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,3,4,4,4,4,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0,3,4,4,3,0,0,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,2,10,2,2,3,2,2,2
14932,10,9,2,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,5,5,0,3,4,4,3,4,4,4,4,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,14,.,3,6,3,2,1,2
